2023-12-15 10:53:48.655 [INFO]:1904	[main]:157	[U] 
2023-12-15 10:56:09.526 [DEBUG]:984	[zip]:1054	after read one file 0
2023-12-15 10:56:09.526 [DEBUG]:984	[zip]:1055	data.size 1742
2023-12-15 10:56:09.526 [DEBUG]:984	[zip]:1077	before small file use time =  0
2023-12-15 10:56:09.526 [DEBUG]:984	[zip]:1084	small file use time =  0
2023-12-15 10:56:09.526 [DEBUG]:984	[zip]:1088	"Points.prop" small file use time =  0
2023-12-15 10:56:09.526 [DEBUG]:984	[zip]:1091	unzip use time =  0
2023-12-15 10:56:09.526 [DEBUG]:984	[zip]:886	no compress
2023-12-15 10:56:09.526 [DEBUG]:984	[zip]:1054	after read one file 0
2023-12-15 10:56:09.526 [DEBUG]:984	[zip]:1055	data.size 204
2023-12-15 10:56:09.526 [DEBUG]:984	[zip]:1077	before small file use time =  0
2023-12-15 10:56:09.526 [DEBUG]:984	[zip]:1084	small file use time =  0
2023-12-15 10:56:09.526 [DEBUG]:984	[zip]:1088	"Stl.prop" small file use time =  0
2023-12-15 10:56:09.526 [DEBUG]:984	[zip]:1091	unzip use time =  0
2023-12-15 10:56:09.527 [DEBUG]:984	[zip]:886	no compress
2023-12-15 10:56:09.527 [DEBUG]:984	[zip]:1054	after read one file 1
2023-12-15 10:56:09.527 [DEBUG]:984	[zip]:1055	data.size 1574
2023-12-15 10:56:09.527 [DEBUG]:984	[zip]:1077	before small file use time =  1
2023-12-15 10:56:09.527 [DEBUG]:984	[zip]:1084	small file use time =  1
2023-12-15 10:56:09.527 [DEBUG]:984	[zip]:1088	"VirtualWall.prop" small file use time =  1
2023-12-15 10:56:09.527 [DEBUG]:984	[zip]:1091	unzip use time =  1
2023-12-15 10:56:09.527 [DEBUG]:984	[projectopen]:391	class QString __cdecl ProjectOpen::unzipFiles(class QString) unzip code 0
2023-12-15 10:56:09.527 [DEBUG]:984	[projectopen]:81	unzip file consume time= 11953
2023-12-15 10:56:09.527 [DEBUG]:984	[projectopen]:598	project version "v1.2" surgery type "tka"
2023-12-15 10:56:09.527 [DEBUG]:984	[projectopen]:111	dcm path is "D:/data/knee/hospital\\doctor\\CT231214295_L\\projectfiles\\dcm.image"
2023-12-15 10:56:09.530 [DEBUG]:1920	[projectopen]:304	read mask "D:/data/knee/hospital\\doctor\\CT231214295_L\\projectfiles\\mask2.image" version v1.1
2023-12-15 10:56:09.531 [DEBUG]:984	[projectopen]:304	read mask "D:/data/knee/hospital\\doctor\\CT231214295_L\\projectfiles\\mask1.image" version v1.1
2023-12-15 10:56:09.531 [DEBUG]:1920	[projectopen]:321	dim 512 512 1852 size 256420
2023-12-15 10:56:09.531 [DEBUG]:984	[projectopen]:321	dim 512 512 1852 size 252276
2023-12-15 10:56:09.981 [DEBUG]:5372	[projectopen]:240	read dcm image "D:/data/knee/hospital\\doctor\\CT231214295_L\\projectfiles\\dcm.image" version v1.1
2023-12-15 10:56:09.981 [DEBUG]:5372	[projectopen]:259	dim 512 512 1852
2023-12-15 10:56:10.334 [DEBUG]:5372	[projectopen]:484	 dcm use time  805
2023-12-15 10:56:10.472 [DEBUG]:1920	[projectopen]:342	read mask use myUncompress time= 936
2023-12-15 10:56:10.472 [DEBUG]:1920	[projectopen]:344	after qUncompress= 485490688
2023-12-15 10:56:10.473 [DEBUG]:984	[projectopen]:342	read mask use myUncompress time= 937
2023-12-15 10:56:10.473 [DEBUG]:984	[projectopen]:344	after qUncompress= 485490688
2023-12-15 10:56:10.749 [DEBUG]:984	[projectopen]:516	 mask and dcm use time  1220
2023-12-15 10:56:10.882 [DEBUG]:984	[projectopen]:138	read stl file consume time= 133
2023-12-15 10:56:10.883 [DEBUG]:984	[projectopen]:699	femurTypes size 2
2023-12-15 10:56:10.883 [DEBUG]:984	[datamanager]:481	2 dataManager  "Unique_PS"     "6"
2023-12-15 10:56:10.883 [DEBUG]:984	[projectopen]:151	read pts and wall boundary file consume time= 1
2023-12-15 10:56:10.883 [DEBUG]:984	[datamanager]:979	initialize DataManager
2023-12-15 10:56:10.883 [DEBUG]:984	[datamanager]:481	2 dataManager  "Unique_PS"     "6"
2023-12-15 10:56:10.883 [DEBUG]:984	[projectopen]:216	read project file consume time= 13309
2023-12-15 10:56:10.883 [DEBUG]:984	[projectopen]:217	open project end.
2023-12-15 10:56:10.940 [DEBUG]:1904	[rdialog]:145	---------- dialog hide 0
2023-12-15 10:56:10.940 [INFO]:1904	[projectimportwidget]:244	[U] project import done: "F:/12.15/刘承武/1980371-L1.hur"
2023-12-15 10:56:10.942 [DEBUG]:1904	[mainwindow]:367	delete this class: "ProjectImportWidget" 18
2023-12-15 10:56:10.943 [INFO]:1904	[mainwindow]:546	delete the backup file,succeed= true
2023-12-15 10:56:10.943 [DEBUG]:1904	[reconstructionwidget]:45	create ReconstructionWidget begin
2023-12-15 10:56:11.354 [DEBUG]:1904	[multiplanarwidget]:475	MultiPlanarWidget::showDicom start
2023-12-15 10:56:13.000 [DEBUG]:1904	[myResliceCursor]:495	myResliceCursor::SetCenter 14.51171875 149.7117187 501.49
2023-12-15 10:56:13.708 [DEBUG]:1904	[multiplanarwidget]:511	MultiPlanarWidget::showDicom end
2023-12-15 10:56:13.792 [DEBUG]:1904	[maskwidget]:180	Segmentation result (nrrd) import/export enabled
2023-12-15 10:56:13.814 [DEBUG]:1904	[multiplanarwidget]:407	MultiPlanarWidget::mask size is  2
2023-12-15 10:56:14.115 [DEBUG]:1904	[multiplanarwidget]:416	mask add done
2023-12-15 10:56:14.143 [DEBUG]:1904	[stlwidget]:352	void __cdecl StlWidget::setFemur(void) current row= 0
2023-12-15 10:56:14.156 [DEBUG]:1904	[multiplanarwidget]:427	stl add done
2023-12-15 10:56:14.158 [DEBUG]:1904	[multiplanarwidget]:442	void __cdecl MultiPlanarWidget::init(void) point size= 21
2023-12-15 10:56:14.187 [DEBUG]:1904	[multiplanarwidget]:1653	start femur fitting ...
2023-12-15 10:56:14.187 [DEBUG]:1904	[multiplanarwidget]:1672	void __cdecl MultiPlanarWidget::femurHeadFitting(bool) center,r 86.3218 160.653 902.068 24.2901
2023-12-15 10:56:14.310 [DEBUG]:1904	[multiplanarwidget]:464	MultiPlanarWidget init consume time= 496
2023-12-15 10:56:14.310 [DEBUG]:1904	[reconstructionwidget]:60	create ReconstructionWidget end
2023-12-15 10:56:14.327 [INFO]:1904	[mainwindow]:538	[U] module changed to 18 "三维重建" ReconstructionWidget
2023-12-15 10:56:14.327 [DEBUG]:1904	[projectimportwidget]:249	project file read done!
2023-12-15 10:56:14.403 [INFO]:1904	[rdialog]:89	~RDialog() ............  DialogTitle= ""
2023-12-15 10:56:19.819 [INFO]:1904	[mainwindow]:897	[U] right footer button clicked, current title: "三维重建" , button text: "假体规划"
2023-12-15 10:56:19.819 [DEBUG]:1904	[reconstructionwidget]:440	befor save pts (0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 25, 26, 27, 28)
2023-12-15 10:56:19.819 [DEBUG]:1904	[reconstructionwidget]:355	reconstruct done!
2023-12-15 10:56:19.819 [DEBUG]:1904	[mainwindow]:357	leave ReconstructionWidget alive
2023-12-15 10:56:19.819 [DEBUG]:1904	[planwidget]:74	ProsthesisPlan
2023-12-15 10:56:19.839 [INFO]:1904	[planwidget]:2068	getDescriptionLabel indexPanel =  0  isLeftLabel =  true
2023-12-15 10:56:19.839 [INFO]:1904	[planwidget]:2068	getDescriptionLabel indexPanel =  0  isLeftLabel =  false
2023-12-15 10:56:19.849 [INFO]:1904	[planwidget]:2068	getDescriptionLabel indexPanel =  1  isLeftLabel =  true
2023-12-15 10:56:19.849 [INFO]:1904	[planwidget]:2068	getDescriptionLabel indexPanel =  1  isLeftLabel =  false
2023-12-15 10:56:19.879 [DEBUG]:1904	[planwidget]:564	read Prosthesis Library
2023-12-15 10:56:19.879 [DEBUG]:1904	[planwidget]:616	 femur prosthesisType :  "Unique_PS"     "Unique_PS"
2023-12-15 10:56:19.879 [DEBUG]:1904	[planwidget]:625	 Load Planing prosthesis data : 
2023-12-15 10:56:19.879 [INFO]:1904	[planwidget]:630	Osteotomy parameters loaded:
2023-12-15 10:56:19.879 [INFO]:1904	[../common/datamanag]:511	--Output OsteotomyParameters <
2023-12-15 10:56:19.879 [INFO]:1904	[../common/datamanag]:512	BoneType 1
2023-12-15 10:56:19.879 [INFO]:1904	[../common/datamanag]:513	prosthesisBrandType "Unique_PS" prosthesisNo "6"
2023-12-15 10:56:19.879 [INFO]:1904	[../common/datamanag]:515	prostheticCoordinate:
2023-12-15 10:56:19.879 [INFO]:1904	[../common/datamanag]:517	    [ 0 ]: 0.999503 -0.0218358 0.0227491 79.2469
2023-12-15 10:56:19.879 [INFO]:1904	[../common/datamanag]:517	    [ 1 ]: 0.0225711 0.999214 -0.0325836 144.673
2023-12-15 10:56:19.879 [INFO]:1904	[../common/datamanag]:517	    [ 2 ]: -0.0220197 0.0330809 0.99921 482.961
2023-12-15 10:56:19.879 [INFO]:1904	[../common/datamanag]:517	    [ 3 ]: 0 0 0 1
2023-12-15 10:56:19.879 [INFO]:1904	[../common/datamanag]:519	varusAngle 0 valgusAngle 0
2023-12-15 10:56:19.879 [INFO]:1904	[../common/datamanag]:520	anteversionAngle 5.6 casterAngle 0
2023-12-15 10:56:19.879 [INFO]:1904	[../common/datamanag]:521	internalRotationAngle 3.4 externalRotationAngle 0
2023-12-15 10:56:19.879 [INFO]:1904	[../common/datamanag]:522	distalMedialOsteotomy 8.01935 distalLateralOsteotomy 5.1431
2023-12-15 10:56:19.879 [INFO]:1904	[../common/datamanag]:523	medialCondyleOsteotomy 7.98607 lateralCondyleOsteotomy 4.82239
2023-12-15 10:56:19.879 [INFO]:1904	[../common/datamanag]:524	proximalMedialOsteotomy 0 proximalLateralOsteotomy 0
2023-12-15 10:56:19.879 [INFO]:1904	[../common/datamanag]:525	medialOrLateralTransAngle 0 upOrDownTansAngle 0 anteriorOrPosteriorTransAngle 0
2023-12-15 10:56:19.879 [INFO]:1904	[../common/datamanag]:526	> Output OsteotomyParameters--
2023-12-15 10:56:19.879 [INFO]:1904	[../common/datamanag]:511	--Output OsteotomyParameters <
2023-12-15 10:56:19.879 [INFO]:1904	[../common/datamanag]:512	BoneType 2
2023-12-15 10:56:19.879 [INFO]:1904	[../common/datamanag]:513	prosthesisBrandType "Unique_PS" prosthesisNo "6"
2023-12-15 10:56:19.879 [INFO]:1904	[../common/datamanag]:515	prostheticCoordinate:
2023-12-15 10:56:19.879 [INFO]:1904	[../common/datamanag]:517	    [ 0 ]: 0.952565 -0.302316 0.0349891 86.0469
2023-12-15 10:56:19.879 [INFO]:1904	[../common/datamanag]:517	    [ 1 ]: 0.304326 0.94704 -0.102475 147.85
2023-12-15 10:56:19.879 [INFO]:1904	[../common/datamanag]:517	    [ 2 ]: -0.0021562 0.108262 0.99412 464.525
2023-12-15 10:56:19.879 [INFO]:1904	[../common/datamanag]:517	    [ 3 ]: 0 0 0 1
2023-12-15 10:56:19.879 [INFO]:1904	[../common/datamanag]:519	varusAngle 0 valgusAngle 0
2023-12-15 10:56:19.879 [INFO]:1904	[../common/datamanag]:520	anteversionAngle 0 casterAngle 3.5
2023-12-15 10:56:19.879 [INFO]:1904	[../common/datamanag]:521	internalRotationAngle 4 externalRotationAngle 0
2023-12-15 10:56:19.879 [INFO]:1904	[../common/datamanag]:522	distalMedialOsteotomy 0 distalLateralOsteotomy 0
2023-12-15 10:56:19.879 [INFO]:1904	[../common/datamanag]:523	medialCondyleOsteotomy 0 lateralCondyleOsteotomy 0
2023-12-15 10:56:19.879 [INFO]:1904	[../common/datamanag]:524	proximalMedialOsteotomy 5.45891 proximalLateralOsteotomy 5.98463
2023-12-15 10:56:19.879 [INFO]:1904	[../common/datamanag]:525	medialOrLateralTransAngle 0 upOrDownTansAngle 0 anteriorOrPosteriorTransAngle 0
2023-12-15 10:56:19.879 [INFO]:1904	[../common/datamanag]:526	> Output OsteotomyParameters--
2023-12-15 10:56:19.879 [DEBUG]:1904	[planwidget]:921	femur prosthesis: 0
2023-12-15 10:56:19.879 [DEBUG]:1904	[planwidget]:838	tibia prosthesis: 0
2023-12-15 10:56:19.879 [DEBUG]:1904	[planwidget]:921	femur prosthesis: 5
2023-12-15 10:56:19.879 [DEBUG]:1904	[planwidget]:838	tibia prosthesis: 5
2023-12-15 10:56:19.879 [DEBUG]:1904	[planwidget]:921	femur prosthesis: 4
2023-12-15 10:56:19.909 [DEBUG]:1904	[planwidget]:997	femur prosthesis Success : 4
2023-12-15 10:56:19.909 [DEBUG]:1904	[planwidget]:838	tibia prosthesis: 4
2023-12-15 10:56:19.919 [INFO]:1904	[planwidget]:912	Tibia number =  "6"
2023-12-15 10:56:19.919 [DEBUG]:1904	[planwidget]:916	tibial prosthesis Success : 4
2023-12-15 10:56:19.919 [DEBUG]:1904	[planController]:1663	anteversionangle is 0
2023-12-15 10:56:19.919 [DEBUG]:1904	[planController]:1664	casterAngle is 3.5
2023-12-15 10:56:19.919 [DEBUG]:1904	[planController]:1663	anteversionangle is 5.6
2023-12-15 10:56:19.919 [DEBUG]:1904	[planController]:1664	casterAngle is 0
2023-12-15 10:56:19.919 [INFO]:1904	[planwidget]:1805	Rotated femur result: m_dfemurRotationAngle= 3.4 , is left leg= true
2023-12-15 10:56:19.919 [INFO]:1904	[planwidget]:1806	Calculated femur rotation - rotation to TEA 3.4 rotation to PCA -3.04578
2023-12-15 10:56:19.919 [DEBUG]:1904	[planwidget]:3893	loadCartilageLayer
2023-12-15 10:56:20.007 [DEBUG]:1904	[planwidget]:3994	initial femur bone coord_x: 1 0 0 0
2023-12-15 10:56:20.007 [DEBUG]:1904	[planwidget]:3995	initial align femur bone coord_y: 0 1 0 0
2023-12-15 10:56:20.007 [DEBUG]:1904	[planwidget]:3996	initial align femur bone coord_z: 0 0 1 0
2023-12-15 10:56:20.007 [DEBUG]:1904	[planwidget]:3997	initial align femur bone coord_ori: 0 0 0 1
2023-12-15 10:56:20.007 [DEBUG]:1904	[planwidget]:3999	initial align femur Pro coord_x: 0.999503 0.0225711 -0.0220197 0
2023-12-15 10:56:20.007 [DEBUG]:1904	[planwidget]:4000	initial align femur Pro coord_y: -0.0218358 0.999214 0.0330809 0
2023-12-15 10:56:20.007 [DEBUG]:1904	[planwidget]:4001	initial align femur Pro coord_z: 0.0227491 -0.0325836 0.99921 0
2023-12-15 10:56:20.007 [DEBUG]:1904	[planwidget]:4002	initial align femur Pro coord_ori: 79.2469 144.673 482.961 1
2023-12-15 10:56:20.054 [INFO]:1904	[mainwindow]:538	[U] module changed to 19 "假体规划" PlanWidget
2023-12-15 10:57:14.692 [INFO]:1904	[planwidget]:1805	Rotated femur result: m_dfemurRotationAngle= 3.5 , is left leg= true
2023-12-15 10:57:14.692 [INFO]:1904	[planwidget]:1806	Calculated femur rotation - rotation to TEA 3.5 rotation to PCA -2.94578
2023-12-15 10:57:16.065 [INFO]:1904	[planwidget]:1805	Rotated femur result: m_dfemurRotationAngle= 3.4 , is left leg= true
2023-12-15 10:57:16.065 [INFO]:1904	[planwidget]:1806	Calculated femur rotation - rotation to TEA 3.4 rotation to PCA -3.04578
2023-12-15 10:57:16.246 [INFO]:1904	[planwidget]:1805	Rotated femur result: m_dfemurRotationAngle= 3.3 , is left leg= true
2023-12-15 10:57:16.246 [INFO]:1904	[planwidget]:1806	Calculated femur rotation - rotation to TEA 3.3 rotation to PCA -3.14578
2023-12-15 10:57:16.487 [INFO]:1904	[planwidget]:1805	Rotated femur result: m_dfemurRotationAngle= 3.2 , is left leg= true
2023-12-15 10:57:16.487 [INFO]:1904	[planwidget]:1806	Calculated femur rotation - rotation to TEA 3.2 rotation to PCA -3.24578
2023-12-15 10:57:16.727 [INFO]:1904	[planwidget]:1805	Rotated femur result: m_dfemurRotationAngle= 3.1 , is left leg= true
2023-12-15 10:57:16.727 [INFO]:1904	[planwidget]:1806	Calculated femur rotation - rotation to TEA 3.1 rotation to PCA -3.34578
2023-12-15 10:57:16.968 [INFO]:1904	[planwidget]:1805	Rotated femur result: m_dfemurRotationAngle= 3 , is left leg= true
2023-12-15 10:57:16.968 [INFO]:1904	[planwidget]:1806	Calculated femur rotation - rotation to TEA 3 rotation to PCA -3.44578
2023-12-15 10:57:17.149 [INFO]:1904	[planwidget]:1805	Rotated femur result: m_dfemurRotationAngle= 2.5 , is left leg= true
2023-12-15 10:57:17.149 [INFO]:1904	[planwidget]:1806	Calculated femur rotation - rotation to TEA 2.5 rotation to PCA -3.94578
2023-12-15 10:57:17.269 [INFO]:1904	[planwidget]:1805	Rotated femur result: m_dfemurRotationAngle= 2 , is left leg= true
2023-12-15 10:57:17.269 [INFO]:1904	[planwidget]:1806	Calculated femur rotation - rotation to TEA 2 rotation to PCA -4.44578
2023-12-15 10:57:17.530 [INFO]:1904	[planwidget]:1805	Rotated femur result: m_dfemurRotationAngle= 1.5 , is left leg= true
2023-12-15 10:57:17.530 [INFO]:1904	[planwidget]:1806	Calculated femur rotation - rotation to TEA 1.5 rotation to PCA -4.94578
2023-12-15 10:57:17.771 [INFO]:1904	[planwidget]:1805	Rotated femur result: m_dfemurRotationAngle= 1 , is left leg= true
2023-12-15 10:57:17.771 [INFO]:1904	[planwidget]:1806	Calculated femur rotation - rotation to TEA 1 rotation to PCA -5.44578
2023-12-15 10:57:17.901 [INFO]:1904	[planwidget]:1805	Rotated femur result: m_dfemurRotationAngle= 0.5 , is left leg= true
2023-12-15 10:57:17.901 [INFO]:1904	[planwidget]:1806	Calculated femur rotation - rotation to TEA 0.5 rotation to PCA -5.94578
2023-12-15 10:57:18.142 [INFO]:1904	[planwidget]:1805	Rotated femur result: m_dfemurRotationAngle= 0.4 , is left leg= true
2023-12-15 10:57:18.142 [INFO]:1904	[planwidget]:1806	Calculated femur rotation - rotation to TEA 0.4 rotation to PCA -6.04578
2023-12-15 10:57:18.270 [INFO]:1904	[planwidget]:1805	Rotated femur result: m_dfemurRotationAngle= 0.3 , is left leg= true
2023-12-15 10:57:18.270 [INFO]:1904	[planwidget]:1806	Calculated femur rotation - rotation to TEA 0.3 rotation to PCA -6.14578
2023-12-15 10:57:18.543 [INFO]:1904	[planwidget]:1805	Rotated femur result: m_dfemurRotationAngle= 0.2 , is left leg= true
2023-12-15 10:57:18.543 [INFO]:1904	[planwidget]:1806	Calculated femur rotation - rotation to TEA 0.2 rotation to PCA -6.24578
2023-12-15 10:57:19.204 [INFO]:1904	[planwidget]:1805	Rotated femur result: m_dfemurRotationAngle= 0.1 , is left leg= true
2023-12-15 10:57:19.204 [INFO]:1904	[planwidget]:1806	Calculated femur rotation - rotation to TEA 0.1 rotation to PCA -6.34578
2023-12-15 10:57:19.646 [INFO]:1904	[planwidget]:1805	Rotated femur result: m_dfemurRotationAngle= 0 , is left leg= true
2023-12-15 10:57:19.646 [INFO]:1904	[planwidget]:1806	Calculated femur rotation - rotation to TEA 1.09935e-12 rotation to PCA -6.44578
2023-12-15 10:58:22.888 [INFO]:1904	[planwidget]:1805	Rotated femur result: m_dfemurRotationAngle= 0.1 , is left leg= true
2023-12-15 10:58:22.888 [INFO]:1904	[planwidget]:1806	Calculated femur rotation - rotation to TEA 0.1 rotation to PCA -6.34578
2023-12-15 10:58:23.430 [INFO]:1904	[planwidget]:1805	Rotated femur result: m_dfemurRotationAngle= 0.2 , is left leg= true
2023-12-15 10:58:23.430 [INFO]:1904	[planwidget]:1806	Calculated femur rotation - rotation to TEA 0.2 rotation to PCA -6.24578
2023-12-15 10:58:23.679 [INFO]:1904	[planwidget]:1805	Rotated femur result: m_dfemurRotationAngle= 0.3 , is left leg= true
2023-12-15 10:58:23.679 [INFO]:1904	[planwidget]:1806	Calculated femur rotation - rotation to TEA 0.3 rotation to PCA -6.14578
2023-12-15 10:58:23.860 [INFO]:1904	[planwidget]:1805	Rotated femur result: m_dfemurRotationAngle= 0.4 , is left leg= true
2023-12-15 10:58:23.860 [INFO]:1904	[planwidget]:1806	Calculated femur rotation - rotation to TEA 0.4 rotation to PCA -6.04578
2023-12-15 10:58:24.103 [INFO]:1904	[planwidget]:1805	Rotated femur result: m_dfemurRotationAngle= 0.5 , is left leg= true
2023-12-15 10:58:24.103 [INFO]:1904	[planwidget]:1806	Calculated femur rotation - rotation to TEA 0.5 rotation to PCA -5.94578
2023-12-15 10:58:24.284 [INFO]:1904	[planwidget]:1805	Rotated femur result: m_dfemurRotationAngle= 0.6 , is left leg= true
2023-12-15 10:58:24.284 [INFO]:1904	[planwidget]:1806	Calculated femur rotation - rotation to TEA 0.6 rotation to PCA -5.84578
2023-12-15 10:58:24.524 [INFO]:1904	[planwidget]:1805	Rotated femur result: m_dfemurRotationAngle= 0.7 , is left leg= true
2023-12-15 10:58:24.524 [INFO]:1904	[planwidget]:1806	Calculated femur rotation - rotation to TEA 0.7 rotation to PCA -5.74578
2023-12-15 10:58:24.853 [INFO]:1904	[planwidget]:1805	Rotated femur result: m_dfemurRotationAngle= 0.8 , is left leg= true
2023-12-15 10:58:24.853 [INFO]:1904	[planwidget]:1806	Calculated femur rotation - rotation to TEA 0.8 rotation to PCA -5.64578
2023-12-15 10:58:25.477 [INFO]:1904	[planwidget]:1805	Rotated femur result: m_dfemurRotationAngle= 0.9 , is left leg= true
2023-12-15 10:58:25.477 [INFO]:1904	[planwidget]:1806	Calculated femur rotation - rotation to TEA 0.9 rotation to PCA -5.54578
2023-12-15 10:58:25.968 [INFO]:1904	[planwidget]:1805	Rotated femur result: m_dfemurRotationAngle= 1 , is left leg= true
2023-12-15 10:58:25.968 [INFO]:1904	[planwidget]:1806	Calculated femur rotation - rotation to TEA 1 rotation to PCA -5.44578
2023-12-15 10:58:26.279 [INFO]:1904	[planwidget]:1805	Rotated femur result: m_dfemurRotationAngle= 1.1 , is left leg= true
2023-12-15 10:58:26.279 [INFO]:1904	[planwidget]:1806	Calculated femur rotation - rotation to TEA 1.1 rotation to PCA -5.34578
2023-12-15 10:58:26.500 [INFO]:1904	[planwidget]:1805	Rotated femur result: m_dfemurRotationAngle= 1.2 , is left leg= true
2023-12-15 10:58:26.500 [INFO]:1904	[planwidget]:1806	Calculated femur rotation - rotation to TEA 1.2 rotation to PCA -5.24578
2023-12-15 10:58:27.101 [INFO]:1904	[planwidget]:1805	Rotated femur result: m_dfemurRotationAngle= 1.3 , is left leg= true
2023-12-15 10:58:27.101 [INFO]:1904	[planwidget]:1806	Calculated femur rotation - rotation to TEA 1.3 rotation to PCA -5.14578
2023-12-15 10:58:28.144 [INFO]:1904	[planwidget]:1805	Rotated femur result: m_dfemurRotationAngle= 1.4 , is left leg= true
2023-12-15 10:58:28.144 [INFO]:1904	[planwidget]:1806	Calculated femur rotation - rotation to TEA 1.4 rotation to PCA -5.04578
2023-12-15 10:58:47.958 [INFO]:1904	[planwidget]:1805	Rotated femur result: m_dfemurRotationAngle= 1.5 , is left leg= true
2023-12-15 10:58:47.958 [INFO]:1904	[planwidget]:1806	Calculated femur rotation - rotation to TEA 1.5 rotation to PCA -4.94578
2023-12-15 10:58:48.159 [INFO]:1904	[planwidget]:1805	Rotated femur result: m_dfemurRotationAngle= 1.6 , is left leg= true
